Id,SalePrice
2734,175695.58957003406
2735,122595.35234030028
2736,150855.65605223994
2737,95743.11769577459
2738,162384.80824214214
2739,151768.51789933315
2740,132899.89939369028
2741,153874.9337545978
2742,161087.26241000072
2743,154288.3594206901
2744,145566.79784334032
2745,147581.50437661784
2746,116602.98054947826
2747,162281.7623336981
2748,126364.3557499196
2749,111246.08499450807
2750,109570.22421624605
2751,105727.27891496447
2752,226160.99027481792
2753,152135.4340580317
2754,249067.83005847898
2755,141777.83311775333
2756,78205.45384276996
2757,67914.02430638141
2758,47454.36206673249
2759,146389.92580117058
2760,137972.39388246502
2761,140578.98306838295
2762,133980.15361599065
2763,184155.9473533224
2764,136201.85715481965
2765,265373.53658010915
2766,141939.63317938393
2767,38939.26518922337
2768,142178.49229197582
2769,115950.17994963925
2770,138111.78837327554
2771,98365.1737400089
2772,104223.68007545895
2773,171254.71270906407
2774,144941.77009416453
2775,115403.46374128613
2776,151878.05702273082
2777,150102.10916854866
2778,120713.80452206475
2779,138077.4823952436
2780,108110.90973381454
2781,87061.56046779899
2782,82906.11092624356
2783,97883.1415343823
2784,122397.34871499985
2785,133710.65906800336
2786,24349.47556544721
2787,120564.9119748997
2788,43169.41978077282
2789,184220.951288476
2790,77518.9521033229
2791,114953.71208866179
2792,28130.356478316273
2793,164271.1904939621
2794,88865.655640107
2795,120555.2487079734
2796,84845.2401303929
2797,235896.6717833269
2798,70778.46148811837
2799,96675.77628046094
2800,73414.86567921066
2801,102221.11733558663
2802,125592.49273097684
2803,204327.17409996595
2804,113942.11193284189
2805,68355.23830646157
2806,86075.08626953862
2807,133257.23476003204
2808,137707.7275441133
2809,134147.22418894025
2810,120681.50877763476
2811,142423.60542185587
2812,153439.38358364784
2813,201810.5347513499
2814,190049.1234223675
2815,84227.2565055282
2816,239347.23757243587
2817,142644.13738354127
2818,112809.9698720834
2819,196229.82741542015
2820,131266.1559928056
2821,100682.4940529918
2822,182783.04340754956
2823,336900.04089961934
2824,173836.9133516554
2825,113807.43198755209
2826,140074.2393605963
2827,139314.6215733589
2828,261624.0027637154
2829,201866.94008467306
2830,247914.2201399667
2831,203807.21604434995
2832,245991.20994921133
2833,276381.16427192214
2834,238561.67919544614
2835,255542.23710009304
2836,211777.1201958194
2837,175199.27105809574
2838,147560.9211377136
2839,187884.59497117467
2840,204746.58708637446
2841,208893.6310628007
2842,234421.44213280588
2843,164503.4653334542
2844,167968.1123032333
2845,129264.90363406943
2846,216279.05298219383
2847,197406.24671460153
2848,216268.59789266653
2849,213423.67936108075
2850,271975.836690763
2851,239570.5333455298
2852,230050.62138458033
2853,239672.75179046683
2854,160409.0729646607
2855,203734.18620184838
2856,219970.96435582376
2857,207329.6646596538
2858,208871.89206857083
2859,112340.22897044703
2860,122444.61991979764
2861,127475.57168370223
2862,185444.78130669036
2863,115276.20277395751
2864,243664.64484419924
2865,130659.63038232259
2866,178714.43249467225
2867,88188.76952779072
2868,93989.83473687503
2869,124875.18785185617
2870,134517.6307611622
2871,93338.96464369289
2872,11806.697751403553
2873,120409.48899943777
2874,112288.8723431034
2875,141172.35269754607
2876,174073.65827795473
2877,140754.8591569133
2878,201333.86299199722
2879,135910.67310288158
2880,101972.50207008148
2881,145423.41358076048
2882,187716.32826101588
2883,207924.6822915536
2884,203847.18657780008
2885,187647.41265261848
2886,225637.64121795224
2887,103330.47719627124
2888,122205.68789419986
2889,26287.54714275102
2890,41986.90506486996
2891,145837.77477537893
2892,5560.336651411693
2893,89002.48381153343
2894,22532.496076852665
2895,298349.31979936396
2896,277583.2381775052
2897,210328.34344337852
2898,189320.81075634732
2899,213888.69061240152
2900,151303.1269537172
2901,240383.60066605668
2902,216035.42691643006
2903,294731.4177318856
2904,321904.0226441629
2905,59697.293211450655
2906,180768.01893553138
2907,107585.42748900712
2908,116920.08779916813
2909,187473.83279624127
2910,56813.71966467716
2911,65471.128430188604
2912,142606.84313214902
2913,73284.33112116871
2914,63738.52489413196
2915,74846.9977684755
2916,71246.84270485298
2917,157160.44853547687
2918,103006.049262985
2919,203045.70613962284
